,avg_price,brand_id,brand_name,item_num,sale,sold,forth_category_id,forth_category_name_en,forth_is_parent,forth_level,forth_name,forth_num,forth_parent_id,third_category_id,third_category_name_en,third_chd,third_is_parent,third_level,third_name,third_num,third_parent_id,second_category_id,second_category_name_en,second_chd,second_is_parent,second_level,second_name,second_num,second_parent_id,first_category_id,first_category_name_en,first_is_parent,first_level,first_name,first_num,first_parent_id
0,723.57,559426851,La．baby/拉贝碧,40.0,1026019.0,1418.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
1,323.58,3446639,深艺,53.0,567237.0,1753.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
2,366.78,21344500,华族经典,34.0,480116.0,1309.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
3,774.14,116454498,玺玥,26.0,303461.0,392.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
4,275.83,70113435,秀观唐,36.0,212943.0,772.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
5,186.01,3695900,如意风,2.0,90029.0,484.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
6,209.24,98728758,Design Seventang/柒唐,11.0,77629.0,371.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
7,621.99,296402907,RECLUSE,6.0,41673.6,67.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
8,109.17,248316226,情姿妃,2.0,18122.0,166.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
9,178.0,698902411,YZF/依之风,1.0,16910.0,95.0,50003509,Jacket,False,4,上衣,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
10,598.48,559426851,La．baby/拉贝碧,3.0,82590.0,138.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
11,483.31,3446639,深艺,2.0,7733.0,16.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
12,539.0,4540231,NAERSI/娜尔思,1.0,3773.0,7.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
13,258.0,98728758,Design Seventang/柒唐,1.0,3354.0,13.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
14,378.0,156442099,BATLIVE/巴迪莱,1.0,3024.0,8.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
15,65.0,51044296,伊木子,1.0,2275.0,35.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
16,98.32,70113435,秀观唐,3.0,1868.0,19.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
17,116.0,188964101,Suobado/索芭朵,1.0,1740.0,15.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
18,62.0,228646075,,1.0,124.0,2.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
19,59.0,41116073,ATAR,1.0,59.0,1.0,50003510,trousers,False,4,裤子,0,1636,1636,Chinese / Chinese clothing,"['50003509', '50003510', '50003511']",True,3,唐装/中式服装,0,50008906,50008906,National costume / clothing / Costume,"['162703', '1636']",True,2,唐装/民族服装/舞台服装,0,16,16,Ladies / Ladies,True,1,女装/女士精品,335,0
20,52.0,96262879,Aiuho/爱优活,1.0,2392.0,46.0,50022497,Styrofoam particles,False,4,保丽龙颗粒,0,50020641,50020641,Sofa accessories and accessories,"['50003714', '50015655', '50015656', '50022497']",True,3,沙发配件及辅料,0,50020006,50020006,Sofa class,"['50020632', '50020633', '50020634', '50015457', '50015458', '50582001', '50020635', '50020638', '50015837', '50020640', '50020639', '50020636', '50020641']",True,2,沙发类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
21,299.0,137976163,安玛莉,1.0,15548.0,52.0,50015654,Other bed accessories,False,4,其它床配件,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
22,52.45,99440356,艾潮,2.0,5035.0,96.0,50015654,Other bed accessories,False,4,其它床配件,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
23,552.4,601100532,搬山牛,2.0,2762.0,5.0,50015654,Other bed accessories,False,4,其它床配件,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
24,67.0,584444734,迪姝,1.0,2747.0,41.0,50015654,Other bed accessories,False,4,其它床配件,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
25,957.82,134390697,公信王府,1.0,1915.64,2.0,50015654,Other bed accessories,False,4,其它床配件,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
26,57.12,10452907,索乐,2.0,1485.0,26.0,50015654,Other bed accessories,False,4,其它床配件,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
27,229.44,9112236,HALO,3.0,56214.0,245.0,50022450,Bed curtain,False,4,床幔,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
28,117.0,99440356,艾潮,1.0,21996.0,188.0,50022450,Bed curtain,False,4,床幔,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
29,115.0,584444734,迪姝,1.0,21965.0,191.0,50022450,Bed curtain,False,4,床幔,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
30,79.0,8625790,乐思家,1.0,6715.0,85.0,50022450,Bed curtain,False,4,床幔,0,50020629,50020629,Bed accessories,"['50015654', '50022450', '50015652', '50015653']",True,3,床配件,0,50015200,50015200,Bed type,"['50019997', '50020000', '50015202', '50019999', '50015827', '50020627', '50020002', '50019998', '50020626', '50022451', '50015651', '122572002', '50020001', '50022453', '50015825', '125080009', '50020629']",True,2,床类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
31,1502.07,4537232,林氏木业,23.0,2898994.0,1930.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
32,2573.26,121104415,源氏木语,20.0,2110076.0,820.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
33,2196.51,3692191,维莎,16.0,2020790.0,920.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
34,1763.95,175414936,治木工坊,19.0,1402339.0,795.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
35,2866.88,9086067,雅居格,3.0,1327367.0,463.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
36,1910.84,87019960,原始原素,6.0,1106376.0,579.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
37,196.0,783516688,雅耐(家居),1.0,952364.0,4859.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
38,1175.74,8167746,QuanU/全友,12.0,935892.0,796.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
39,1797.8,98378591,优木家具,12.0,758673.0,422.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
40,2656.8,4066885,瑞福祥,9.0,738591.0,278.0,50001715,A bookcase,False,4,单个书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
41,839.84,149567700,木聪,9.0,340975.0,406.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
42,1352.73,147995974,oley/欧朗,2.0,298953.0,221.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
43,1143.84,532468535,MK/米莱克,1.0,257363.99999999997,225.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
44,1410.52,652448266,光明（家具）,5.0,245430.0,174.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
45,1782.71,37135947,迪美尔,2.0,237100.0,133.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
46,1420.0,118984113,琪琪家园,1.0,187440.0,132.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
47,2801.25,153601384,慕艺柏,2.0,134460.0,48.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
48,4590.3,51017733,广兰,2.0,105577.0,23.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
49,1199.0,8167746,QuanU/全友,2.0,103114.0,86.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
50,3477.0,141795741,格琳斯,2.0,83448.0,24.0,122844005,Bookcase,False,4,组合书柜,0,50015885,50015885,Bookcase,"['50001715', '122844005']",True,3,书柜,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
51,540.0,87019960,原始原素,1.0,12960.0,24.0,50015658,drawer slide,False,4,抽屉滑轨,0,50015642,50015642,Cabinet accessories,"['50015664', '50015670', '50015668', '50015661', '50015658', '50015660', '50015662', '50015657', '50015667', '50015659', '50015666', '50015669', '50015663', '50015665']",True,3,柜子配件,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
52,44.0,103914613,OKAME/澳特美,1.0,880.0,20.0,50015660,Hydraulic stem,False,4,液压秆,0,50015642,50015642,Cabinet accessories,"['50015664', '50015670', '50015668', '50015661', '50015658', '50015660', '50015662', '50015657', '50015667', '50015659', '50015666', '50015669', '50015663', '50015665']",True,3,柜子配件,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
53,50.0,34740084,尼摩,1.0,1450.0,29.0,50015669,Clothes hook,False,4,衣钩,0,50015642,50015642,Cabinet accessories,"['50015664', '50015670', '50015668', '50015661', '50015658', '50015660', '50015662', '50015657', '50015667', '50015659', '50015666', '50015669', '50015663', '50015665']",True,3,柜子配件,0,50001705,50001705,Cabinet,"['211509', '50015744', '50008399', '211507', '50001382', '50015740', '50008276', '50015734', '50001405', '50001407', '50015887', '50020645', '50015733', '50022489', '50022455', '50015739', '122862003', '50015885', '50015642']",True,2,柜类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
54,240.0,358134375,木昌,1.0,41520.0,173.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
55,105.57,18576436,方杰,2.0,36212.0,343.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
56,418.71,136016527,ecus,2.0,21354.0,51.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
57,277.38,267036838,爱果乐,3.0,10263.0,37.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
58,162.85,3252498,,3.0,6351.0,39.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
59,44.8,236568805,美司,1.0,4972.799999999999,111.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
60,206.0,109035377,木诺,1.0,4120.0,20.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
61,28.0,320554768,海娄,1.0,2604.0,93.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
62,89.0,298952470,青节,1.0,1780.0,20.0,50015650,Other table accessories,False,4,其它桌子配件,0,50015639,50015639,Table accessories,"['50015650', '50015648', '50015649']",True,3,桌子配件,0,50008280,50008280,Table,"['50001403', '50003823', '50001732', '50001385', '50015834', '211502', '50001415', '50022491', '50010098', '50015821', '50015822', '50022492', '50015639']",True,2,桌类,0,50008164,50008164,Residential furniture,True,1,住宅家具,85,0
